fecha_consulta,partido,liga,hora_partido,cuota_1,casa_1,cuota_X,casa_X,cuota_2,casa_2,cuota_over25,casa_over25,cuota_under25,casa_under25
2026-05-25T23:14:47,Arthur Rinderknech vs Matteo Berrettini,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Joao Fonseca vs Dino Prizmic,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Federico Cinà vs Jesper De Jong,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Mariano Navone vs Jakub Mensik,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,James Duckworth vs Rafael Jodar,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Karen Khachanov vs Marco Trungelliti,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Nuno Borges vs Miomir Kecmanovic,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Valentin Royer vs Novak Djokovic,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Ugo Humbert vs Quentin Halys,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Iva Jović vs Alexandra Eala,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Donna Vekic vs Alice Tubello,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Emma Navarro vs Janice Tjen,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Claire Liu vs Moyuka Uchijima,WTA Roland Garros,09:05,,,,,,,,,,
2026-05-25T23:14:47,Aryna Sabalenka vs Jessica Bouzas Maneiro,WTA Roland Garros,10:00,,,,,,,,,,
2026-05-25T23:14:47,Ann Li vs Shuai Zhang,WTA Roland Garros,11:00,,,,,,,,,,
2026-05-25T23:14:47,Linda Fruhvirtova vs Elsa Jacquemot,WTA Roland Garros,11:00,,,,,,,,,,
2026-05-25T23:14:47,Linda Noskova vs Maria Sakkari,WTA Roland Garros,11:00,,,,,,,,,,
2026-05-25T23:14:47,Laura Siegemund vs Naomi Osaka,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-25T23:14:47,Alina Korneeva vs Elisabetta Cocciaretto,WTA Roland Garros,13:00,,,,,,,,,,
2026-05-25T23:14:47,Antonia Ruzic vs Ashlyn Krueger,WTA Roland Garros,13:00,,,,,,,,,,
2026-05-25T23:14:47,Dalma Galfi vs Mayar Sherif,WTA Roland Garros,13:00,,,,,,,,,,
2026-05-25T23:14:47,Anhelina Kalinina vs Diane Parry,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-25T23:14:47,Anna Kalinskaya vs Lois Boisson,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-25T23:14:47,Hanne Vandewinkel vs Madison Keys,WTA Roland Garros,14:00,,,,,,,,,,
2026-05-25T23:14:47,Coco Gauff vs Taylor Townsend,WTA Roland Garros,14:30,,,,,,,,,,
2026-05-25T23:14:47,Elena Pridankina vs Oleksandra Oliynykova,WTA Roland Garros,15:00,,,,,,,,,,
2026-05-25T23:14:47,Kimberly Birrell vs Jessica Pegula,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-25T23:14:47,Simona Waltert vs Katerina Siniakova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-25T23:14:47,Victoria Mboko vs Nikola Bartunkova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-25T23:14:47,Daria Kasatkina vs Susan Bandecchi,WTA Roland Garros,07:00,,,,,,,,,,
2026-05-25T23:14:47,Caty McNally vs Belinda Bencic,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Daria Snigur vs Peyton Stearns,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Yuliia Starodubtseva vs Elena Rybakina,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Francesca Jones vs Marie Bouzkova,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Hailey Baptiste vs Xiyu Wang,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Sara Bejlek vs Iga Swiatek,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Jasmine Paolini vs Solana Sierra,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Jil Teichmann vs Magdalena Frech,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Marta Kostyuk vs Katie Volynets,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Mirra Andreeva vs Marina Bassols Ribera,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-25T23:14:47,Tamara Korpatsch vs Xinyu Wang,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Saint Etienne vs Nice,Ligue 1,18:45,2.44,Pinnacle,3.28,Pinnacle,3.14,Pinnacle,,,,
2026-05-26T09:13:12,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.36,William Hill,5.1,Pinnacle,8.5,Unibet,,,,
2026-05-26T09:13:12,Lanus vs Mirassol,Copa Libertadores,22:00,1.85,William Hill,3.3,Unibet,5.45,Pinnacle,,,,
2026-05-26T09:13:12,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,2.34,Pinnacle,3.11,Pinnacle,3.65,Unibet,,,,
2026-05-26T09:13:12,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.77,Unibet,3.7,Pinnacle,5.46,Pinnacle,,,,
2026-05-26T09:13:12,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.12,William Hill,10.0,Unibet,23.0,Unibet,,,,
2026-05-26T09:13:12,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.67,William Hill,3.7,Pinnacle,5.97,Pinnacle,,,,
2026-05-26T09:13:12,Independiente del Valle vs Rosario Central,Copa Libertadores,22:00,1.91,William Hill,3.5,Unibet,4.25,Unibet,,,,
2026-05-26T09:13:12,Libertad Asuncion vs UCV FC,Copa Libertadores,22:00,1.4,Pinnacle,5.0,Unibet,8.5,Unibet,,,,
2026-05-26T09:13:12,Club Bolívar vs Independiente Rivadavia,Copa Libertadores,00:30,2.45,William Hill,3.45,Unibet,2.75,Unibet,,,,
2026-05-26T09:13:12,Corinthians-SP vs Platense,Copa Libertadores,00:30,1.7,William Hill,3.45,Unibet,5.51,Pinnacle,,,,
2026-05-26T09:13:12,Fluminense-RJ vs Deportivo La Guaira,Copa Libertadores,00:30,1.14,William Hill,8.62,Pinnacle,21.0,Unibet,,,,
2026-05-26T09:13:12,Peñarol Montevideo vs Independiente Santa Fe,Copa Libertadores,00:30,1.94,Pinnacle,3.3,Unibet,4.6,Unibet,,,,
2026-05-26T09:13:12,Cerro Porteño vs Sporting Cristal,Copa Libertadores,22:00,1.65,William Hill,3.75,Unibet,5.62,Pinnacle,,,,
2026-05-26T09:13:12,Palmeiras-SP vs Junior FC,Copa Libertadores,22:00,1.25,William Hill,5.6,Unibet,12.0,Unibet,,,,
2026-05-26T09:13:12,Cruzeiro vs Barcelona SC,Copa Libertadores,00:30,1.25,William Hill,5.59,Pinnacle,12.5,Unibet,1.9,Pinnacle,1.93,Unibet
2026-05-26T09:13:12,Boca Juniors vs Universidad Católica (CHI),Copa Libertadores,00:30,1.42,Pinnacle,4.5,Unibet,9.0,Unibet,,,,
2026-05-26T09:13:12,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.25,William Hill,5.8,Unibet,13.0,Unibet,,,,
2026-05-26T09:13:12,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.34,Pinnacle,3.15,Pinnacle,3.35,Unibet,,,,
2026-05-26T09:13:12,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.56,Pinnacle,4.1,Unibet,6.5,Unibet,2.02,Pinnacle,1.83,William Hill
2026-05-26T09:13:12,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.67,William Hill,3.9,Unibet,6.0,Unibet,2.01,Pinnacle,1.86,Unibet
2026-05-26T09:13:12,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.38,Pinnacle,4.9,Unibet,9.0,Unibet,1.9,Pinnacle,1.98,Unibet
2026-05-26T09:13:12,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.4,William Hill,4.5,Unibet,9.5,Unibet,,,,
2026-05-26T09:13:12,Olimpia Asunción vs Audax Italiano,Copa Sudamericana,22:00,1.63,Unibet,3.97,Pinnacle,5.21,Pinnacle,1.84,Unibet,2.0,Pinnacle
2026-05-26T09:13:12,Vasco da Gama vs Barracas Central,Copa Sudamericana,22:00,1.37,Unibet,4.92,Pinnacle,8.0,William Hill,,,,
2026-05-26T09:13:12,Caracas FC vs Botafogo,Copa Sudamericana,22:00,3.49,Pinnacle,3.1,William Hill,2.25,Unibet,,,,
2026-05-26T09:13:12,Club Cienciano vs CA Juventud,Copa Sudamericana,22:00,1.65,Unibet,3.95,Pinnacle,5.47,Pinnacle,,,,
2026-05-26T09:13:12,Racing Club vs Club Independiente Petrolero,Copa Sudamericana,22:00,1.08,William Hill,11.37,Pinnacle,30.0,Unibet,,,,
2026-05-26T09:13:12,Clube Atlético Mineiro vs Puerto Cabello,Copa Sudamericana,22:00,1.28,Unibet,5.4,Pinnacle,13.0,William Hill,1.89,Pinnacle,1.91,Pinnacle
2026-05-26T09:13:12,River Plate vs Blooming,Copa Sudamericana,00:30,1.08,William Hill,10.99,Pinnacle,41.0,William Hill,,,,
2026-05-26T09:13:12,Bragantino-SP vs Carabobo FC,Copa Sudamericana,00:30,1.32,Unibet,4.87,Pinnacle,11.08,Pinnacle,1.93,Pinnacle,1.88,Pinnacle
2026-05-26T09:13:12,CA Tigre BA vs Alianza Atlético,Copa Sudamericana,00:30,1.3,Unibet,5.17,Pinnacle,13.0,William Hill,1.86,Pinnacle,1.86,Unibet
2026-05-26T09:13:12,América de Cali vs Macará,Copa Sudamericana,00:30,1.67,William Hill,3.55,Pinnacle,5.75,Unibet,,,,
2026-05-26T09:13:12,Crystal Palace vs Rayo Vallecano,Conference League,19:00,1.95,Pinnacle,3.49,Pinnacle,4.22,Pinnacle,,,,
2026-05-26T09:13:12,Greuther Fürth vs Rot-Weiss Essen,2. Bundesliga,18:30,1.77,Pinnacle,4.31,Pinnacle,4.2,Pinnacle,,,,
2026-05-26T09:13:12,Örebro SK vs Helsingborgs IF,Superettan,17:00,2.36,Pinnacle,3.42,Pinnacle,3.01,Pinnacle,1.98,Pinnacle,1.85,Unibet
2026-05-26T09:13:12,Oklahoma City Thunder vs San Antonio Spurs,NBA,00:40,,,,,,,,,,
2026-05-26T09:13:12,Cleveland Guardians vs Washington Nationals,MLB,22:11,,,,,,,,,,
2026-05-26T09:13:12,Baltimore Orioles vs Tampa Bay Rays,MLB,22:36,,,,,,,,,,
2026-05-26T09:13:12,Pittsburgh Pirates vs Chicago Cubs,MLB,22:41,,,,,,,,,,
2026-05-26T09:13:12,Detroit Tigers vs Los Angeles Angels,MLB,22:41,,,,,,,,,,
2026-05-26T09:13:12,Boston Red Sox vs Atlanta Braves,MLB,22:46,,,,,,,,,,
2026-05-26T09:13:12,Toronto Blue Jays vs Miami Marlins,MLB,23:08,,,,,,,,,,
2026-05-26T09:13:12,New York Mets vs Cincinnati Reds,MLB,23:11,,,,,,,,,,
2026-05-26T09:13:12,Chicago White Sox vs Minnesota Twins,MLB,23:41,,,,,,,,,,
2026-05-26T09:13:12,Kansas City Royals vs New York Yankees,MLB,23:41,,,,,,,,,,
2026-05-26T09:13:12,Milwaukee Brewers vs St. Louis Cardinals,MLB,23:41,,,,,,,,,,
2026-05-26T09:13:12,Texas Rangers vs Houston Astros,MLB,00:06,,,,,,,,,,
2026-05-26T09:13:12,Athletics vs Seattle Mariners,MLB,01:41,,,,,,,,,,
2026-05-26T09:13:12,San Diego Padres vs Philadelphia Phillies,MLB,01:41,,,,,,,,,,
2026-05-26T09:13:12,San Francisco Giants vs Arizona Diamondbacks,MLB,01:46,,,,,,,,,,
2026-05-26T09:13:12,Los Angeles Dodgers vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-26T09:13:12,Vegas Golden Knights vs Colorado Avalanche,NHL,01:20,,,,,,,,,,
2026-05-26T09:13:12,Montréal Canadiens vs Carolina Hurricanes,NHL,00:00,,,,,,,,,,
2026-05-26T09:13:12,Alexander Bublik vs Jan-Lennard Struff,ATP Roland Garros,14:30,,,,,,,,,,
2026-05-26T09:13:12,Jacob Fearnley vs Juan Manuel Cerundolo,ATP Roland Garros,15:00,,,,,,,,,,
2026-05-26T09:13:12,Felix Auger-Aliassime vs Daniel Altmaier,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T09:13:12,Jaime Faria vs Denis Shapovalov,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T09:13:12,Ethan Quinn vs Francisco Comesana,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T09:13:12,Sebastian Ofner vs Luciano Darderi,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T09:13:12,Luca Van Assche vs Brandon Nakashima,ATP Roland Garros,07:00,,,,,,,,,,
2026-05-26T09:13:12,Alejandro Davidovich Fokina vs Thiago Agustin Tirante,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Alex de Minaur vs Alexander Blockx,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Federico Cinà vs Jesper De Jong,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Karen Khachanov vs Marco Trungelliti,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Camilo Ugo Carabelli vs Andrey Rublev,ATP Roland Garros,10:10,,,,,,,,,,
2026-05-26T09:13:12,Mariano Navone vs Jakub Mensik,ATP Roland Garros,10:40,,,,,,,,,,
2026-05-26T09:13:12,James Duckworth vs Rafael Jodar,ATP Roland Garros,11:20,,,,,,,,,,
2026-05-26T09:13:12,Nuno Borges vs Miomir Kecmanovic,ATP Roland Garros,11:20,,,,,,,,,,
2026-05-26T09:13:12,Thanasi Kokkinakis vs Pablo Carreno Busta,ATP Roland Garros,11:20,,,,,,,,,,
2026-05-26T09:13:12,Joao Fonseca vs Dino Prizmic,ATP Roland Garros,11:50,,,,,,,,,,
2026-05-26T09:13:12,Ugo Humbert vs Quentin Halys,ATP Roland Garros,11:50,,,,,,,,,,
2026-05-26T09:13:12,Nishesh Basavareddy vs Alex Michelsen,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-26T09:13:12,Casper Ruud vs Hamad Medjedovic,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-26T09:13:12,Lorenzo Sonego vs Tommy Paul,ATP Roland Garros,13:00,,,,,,,,,,
2026-05-26T09:13:12,Valentin Royer vs Novak Djokovic,ATP Roland Garros,14:00,,,,,,,,,,
2026-05-26T09:13:12,Tomas Machac vs Alexander Zverev,ATP Roland Garros,18:15,,,,,,,,,,
2026-05-26T09:13:12,Arthur Rinderknech vs Matteo Berrettini,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Raphael Collignon vs Ben Shelton,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Flavio Cobolli vs Wu Yibing,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Hubert Hurkacz vs Frances Tiafoe,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Francisco Cerundolo vs Hugo Gaston,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Anhelina Kalinina vs Diane Parry,WTA Roland Garros,14:30,,,,,,,,,,
2026-05-26T09:13:12,Anna Kalinskaya vs Lois Boisson,WTA Roland Garros,14:30,,,,,,,,,,
2026-05-26T09:13:12,Coco Gauff vs Taylor Townsend,WTA Roland Garros,14:30,,,,,,,,,,
2026-05-26T09:13:12,Alina Korneeva vs Elisabetta Cocciaretto,WTA Roland Garros,15:00,,,,,,,,,,
2026-05-26T09:13:12,Elena Pridankina vs Oleksandra Oliynykova,WTA Roland Garros,15:00,,,,,,,,,,
2026-05-26T09:13:12,Hanne Vandewinkel vs Madison Keys,WTA Roland Garros,15:00,,,,,,,,,,
2026-05-26T09:13:12,Kimberly Birrell vs Jessica Pegula,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-26T09:13:12,Simona Waltert vs Katerina Siniakova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-26T09:13:12,Victoria Mboko vs Nikola Bartunkova,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-26T09:13:12,Daria Kasatkina vs Susan Bandecchi,WTA Roland Garros,07:00,,,,,,,,,,
2026-05-26T09:13:12,Caty McNally vs Belinda Bencic,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Diana Shnaider vs McCartney Kessler,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Sara Bejlek vs Iga Swiatek,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Tamara Korpatsch vs Xinyu Wang,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Viktorija Golubic vs Alycia Parks,WTA Roland Garros,10:10,,,,,,,,,,
2026-05-26T09:13:12,Jelena Ostapenko vs Magda Linette,WTA Roland Garros,10:10,,,,,,,,,,
2026-05-26T09:13:12,Elina Svitolina vs Kaitlin Quevedo,WTA Roland Garros,11:10,,,,,,,,,,
2026-05-26T09:13:12,Daria Snigur vs Peyton Stearns,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-26T09:13:12,Yuliia Starodubtseva vs Elena Rybakina,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-26T09:13:12,Marta Kostyuk vs Katie Volynets,WTA Roland Garros,11:30,,,,,,,,,,
2026-05-26T09:13:12,Jil Teichmann vs Magdalena Frech,WTA Roland Garros,13:00,,,,,,,,,,
2026-05-26T09:13:12,Eva Lys vs Sorana Cirstea,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-26T09:13:12,Francesca Jones vs Marie Bouzkova,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-26T09:13:12,Jasmine Paolini vs Solana Sierra,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-26T09:13:12,Kamilla Rakhimova vs Karolina Muchova,WTA Roland Garros,13:30,,,,,,,,,,
2026-05-26T09:13:12,Hailey Baptiste vs Xiyu Wang,WTA Roland Garros,14:00,,,,,,,,,,
2026-05-26T09:13:12,Mirra Andreeva vs Marina Bassols Ribera,WTA Roland Garros,16:00,,,,,,,,,,
2026-05-26T09:13:12,Julia Grabher vs Amanda Anisimova,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Katie Boulter vs Anastasia Potapova,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Maja Chwalinska vs Elise Mertens,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T09:13:12,Yulia Putintseva vs Maria Camila Osorio Serrano,WTA Roland Garros,09:00,,,,,,,,,,
2026-05-26T10:07:58,Saint Etienne vs Nice,Ligue 1,18:45,2.5,Pinnacle,3.29,Pinnacle,3.04,Pinnacle,,,,
2026-05-26T10:07:58,LDU Quito vs Club Always Ready,Copa Libertadores,22:00,1.36,William Hill,5.2,Pinnacle,8.5,Unibet,,,,
2026-05-26T10:07:58,Lanus vs Mirassol,Copa Libertadores,22:00,1.91,William Hill,3.3,Unibet,5.02,Pinnacle,,,,
2026-05-26T10:07:58,Club Universitario de Deportes vs Deportes Tolima,Copa Libertadores,00:30,2.43,Pinnacle,3.15,Pinnacle,3.45,Unibet,,,,
2026-05-26T10:07:58,Nacional de Montevideo vs Coquimbo Unido,Copa Libertadores,00:30,1.69,Pinnacle,3.71,Pinnacle,5.45,Pinnacle,,,,
2026-05-26T10:07:58,Flamengo-RJ vs Cusco FC,Copa Libertadores,00:30,1.12,William Hill,9.5,Unibet,21.0,Unibet,,,,
2026-05-26T10:07:58,Estudiantes La Plata vs Independiente Medellín,Copa Libertadores,00:30,1.68,Unibet,3.68,Pinnacle,5.97,Pinnacle,,,,
2026-05-26T10:07:58,Independiente del Valle vs Rosario Central,Copa Libertadores,22:00,1.91,William Hill,3.5,Unibet,4.25,Unibet,,,,
2026-05-26T10:07:58,Libertad Asuncion vs UCV FC,Copa Libertadores,22:00,1.4,Pinnacle,5.0,Unibet,8.5,Unibet,,,,
2026-05-26T10:07:58,Club Bolívar vs Independiente Rivadavia,Copa Libertadores,00:30,2.49,Pinnacle,3.45,Unibet,2.75,Unibet,,,,
2026-05-26T10:07:58,Corinthians-SP vs Platense,Copa Libertadores,00:30,1.7,William Hill,3.45,Unibet,5.51,Pinnacle,,,,
2026-05-26T10:07:58,Fluminense-RJ vs Deportivo La Guaira,Copa Libertadores,00:30,1.14,William Hill,8.62,Pinnacle,21.0,Unibet,,,,
2026-05-26T10:07:58,Peñarol Montevideo vs Independiente Santa Fe,Copa Libertadores,00:30,1.95,Pinnacle,3.3,Unibet,4.6,Unibet,,,,
2026-05-26T10:07:58,Cerro Porteño vs Sporting Cristal,Copa Libertadores,22:00,1.65,William Hill,3.75,Unibet,5.62,Pinnacle,,,,
2026-05-26T10:07:58,Palmeiras-SP vs Junior FC,Copa Libertadores,22:00,1.25,William Hill,5.6,Unibet,12.0,Unibet,,,,
2026-05-26T10:07:58,Cruzeiro vs Barcelona SC,Copa Libertadores,00:30,1.25,William Hill,5.59,Pinnacle,12.5,Unibet,1.9,Pinnacle,1.93,Unibet
2026-05-26T10:07:58,Boca Juniors vs Universidad Católica (CHI),Copa Libertadores,00:30,1.42,Pinnacle,4.5,Unibet,9.0,Unibet,,,,
2026-05-26T10:07:58,Sao Paulo vs CA Boston River,Copa Sudamericana,22:00,1.25,William Hill,5.8,William Hill,12.5,Unibet,,,,
2026-05-26T10:07:58,Palestino vs Deportivo Riestra,Copa Sudamericana,22:00,2.34,Pinnacle,3.15,Pinnacle,3.35,Unibet,,,,
2026-05-26T10:07:58,Grêmio vs Montevideo City Torque,Copa Sudamericana,22:00,1.57,William Hill,3.91,Pinnacle,6.25,Unibet,,,,
2026-05-26T10:07:58,Millonarios vs O'Higgins,Copa Sudamericana,22:00,1.67,William Hill,3.9,Unibet,6.0,Unibet,2.0,Pinnacle,1.86,Unibet
2026-05-26T10:07:58,Santos vs C.D. Cuenca,Copa Sudamericana,00:30,1.38,Pinnacle,4.9,Unibet,9.0,Unibet,1.92,Pinnacle,2.0,Unibet
2026-05-26T10:07:58,San Lorenzo vs Recoleta FC,Copa Sudamericana,00:30,1.4,William Hill,4.5,Unibet,9.5,Unibet,,,,
2026-05-26T10:07:58,Olimpia Asunción vs Audax Italiano,Copa Sudamericana,22:00,1.63,Unibet,3.97,Pinnacle,5.21,Pinnacle,1.84,Unibet,2.0,Pinnacle
2026-05-26T10:07:58,Vasco da Gama vs Barracas Central,Copa Sudamericana,22:00,1.37,Unibet,4.92,Pinnacle,8.0,William Hill,,,,
2026-05-26T10:07:58,Caracas FC vs Botafogo,Copa Sudamericana,22:00,3.49,Pinnacle,3.1,William Hill,2.25,Unibet,,,,
2026-05-26T10:07:58,Club Cienciano vs CA Juventud,Copa Sudamericana,22:00,1.65,Unibet,3.95,Pinnacle,5.47,Pinnacle,,,,
2026-05-26T10:07:58,Racing Club vs Club Independiente Petrolero,Copa Sudamericana,22:00,1.08,William Hill,11.37,Pinnacle,30.0,Unibet,,,,
2026-05-26T10:07:58,Clube Atlético Mineiro vs Puerto Cabello,Copa Sudamericana,22:00,1.28,Unibet,5.4,Pinnacle,13.0,William Hill,1.89,Pinnacle,1.91,Pinnacle
2026-05-26T10:07:58,River Plate vs Blooming,Copa Sudamericana,00:30,1.08,William Hill,10.99,Pinnacle,41.0,William Hill,,,,
2026-05-26T10:07:58,Bragantino-SP vs Carabobo FC,Copa Sudamericana,00:30,1.32,Unibet,4.87,Pinnacle,11.08,Pinnacle,1.93,Pinnacle,1.88,Pinnacle
2026-05-26T10:07:58,CA Tigre BA vs Alianza Atlético,Copa Sudamericana,00:30,1.3,Unibet,5.17,Pinnacle,13.0,William Hill,1.86,Pinnacle,1.86,Unibet
2026-05-26T10:07:58,América de Cali vs Macará,Copa Sudamericana,00:30,1.67,William Hill,3.55,Pinnacle,5.75,Unibet,,,,
2026-05-26T10:07:58,Crystal Palace vs Rayo Vallecano,Conference League,19:00,1.95,Pinnacle,3.49,Pinnacle,4.22,Pinnacle,,,,
2026-05-26T10:07:58,Greuther Fürth vs Rot-Weiss Essen,2. Bundesliga,18:30,1.76,Unibet,4.31,Pinnacle,4.28,Pinnacle,,,,
2026-05-26T10:07:58,Örebro SK vs Helsingborgs IF,Superettan,17:00,2.31,Pinnacle,3.54,Pinnacle,3.0,Pinnacle,1.86,Pinnacle,1.97,Pinnacle
2026-05-26T10:07:58,Oklahoma City Thunder vs San Antonio Spurs,NBA,00:40,,,,,,,,,,
2026-05-26T10:07:58,Cleveland Guardians vs Washington Nationals,MLB,22:11,,,,,,,,,,
2026-05-26T10:07:58,Baltimore Orioles vs Tampa Bay Rays,MLB,22:36,,,,,,,,,,
2026-05-26T10:07:58,Pittsburgh Pirates vs Chicago Cubs,MLB,22:41,,,,,,,,,,
2026-05-26T10:07:58,Detroit Tigers vs Los Angeles Angels,MLB,22:41,,,,,,,,,,
2026-05-26T10:07:58,Boston Red Sox vs Atlanta Braves,MLB,22:46,,,,,,,,,,
2026-05-26T10:07:58,Toronto Blue Jays vs Miami Marlins,MLB,23:08,,,,,,,,,,
2026-05-26T10:07:58,New York Mets vs Cincinnati Reds,MLB,23:11,,,,,,,,,,
2026-05-26T10:07:58,Chicago White Sox vs Minnesota Twins,MLB,23:41,,,,,,,,,,
2026-05-26T10:07:58,Kansas City Royals vs New York Yankees,MLB,23:41,,,,,,,,,,
2026-05-26T10:07:58,Milwaukee Brewers vs St. Louis Cardinals,MLB,23:41,,,,,,,,,,
2026-05-26T10:07:58,Texas Rangers vs Houston Astros,MLB,00:06,,,,,,,,,,
2026-05-26T10:07:58,Athletics vs Seattle Mariners,MLB,01:41,,,,,,,,,,
2026-05-26T10:07:58,San Diego Padres vs Philadelphia Phillies,MLB,01:41,,,,,,,,,,
2026-05-26T10:07:58,San Francisco Giants vs Arizona Diamondbacks,MLB,01:46,,,,,,,,,,
2026-05-26T10:07:58,Los Angeles Dodgers vs Colorado Rockies,MLB,02:11,,,,,,,,,,
2026-05-26T10:07:58,Vegas Golden Knights vs Colorado Avalanche,NHL,01:20,,,,,,,,,,
2026-05-26T10:07:58,Montréal Canadiens vs Carolina Hurricanes,NHL,00:00,,,,,,,,,,
2026-05-26T10:07:58,Felix Auger-Aliassime vs Daniel Altmaier,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T10:07:58,Jaime Faria vs Denis Shapovalov,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T10:07:58,Ethan Quinn vs Francisco Comesana,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T10:07:58,Sebastian Ofner vs Luciano Darderi,ATP Roland Garros,15:30,,,,,,,,,,
2026-05-26T10:07:58,Jacob Fearnley vs Juan Manuel Cerundolo,ATP Roland Garros,16:00,,,,,,,,,,
2026-05-26T10:07:58,Luca Van Assche vs Brandon Nakashima,ATP Roland Garros,07:00,,,,,,,,,,
2026-05-26T10:07:58,Alejandro Davidovich Fokina vs Thiago Agustin Tirante,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T10:07:58,Alex de Minaur vs Alexander Blockx,ATP Roland Garros,09:00,,,,,,,,,,
2026-05-26T10:07:58,Federico Cinà vs Jesper De Jong,ATP Roland Garros,09:00,,,,,,,,,,
